trans_date,trans_type,operation,amount,balance,k_symbol,bank,account
2175.0,2,5,12041.537075774018,-20552.0,8,9,99104864.9536318
15.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
2162.398605527619,0,0,77700.0,159286.40625,8,0,0.0
2175.0,0,5,77700.0,154065.3092597333,8,9,99985640.0
15.657921696206216,0,5,77700.0,-20552.0,8,9,0.0
2175.0,2,0,0.6000000238418579,-20552.0,8,9,0.0
15.0,2,0,77700.0,-20552.0,8,0,99985640.0
232.6251521614425,2,5,77700.0,21311.732934359126,8,0,0.0
2083.0,0,5,77700.0,-20552.0,0,0,0.0
2175.0,0,5,77315.07870440069,-20552.0,8,9,0.0
2175.0,2,5,77700.0,-20552.0,8,9,0.0
1507.9060215158395,2,5,77700.0,159286.40625,8,0,0.0
2175.0,0,0,77700.0,-20552.0,0,0,99985640.0
2175.0,2,0,0.6000000238418579,-9458.034286788175,0,0,0.0
2175.0,2,0,0.6000000238418579,-20552.0,8,0,0.0
2175.0,0,5,0.6000000238418579,159286.40625,8,0,99985640.0
2175.0,0,0,77700.0,-20552.0,0,0,99985640.0
15.0,0,5,77700.0,159286.40625,8,0,99985640.0
2175.0,0,5,0.6000000238418579,159286.40625,8,0,0.0
2175.0,0,5,0.6000000238418579,159286.40625,8,0,99985640.0
2175.0,2,5,0.6000000238418579,-20552.0,8,0,99985640.0
15.0,0,5,0.6000000238418579,159286.40625,0,9,99985640.0
2175.0,0,5,77700.0,-20552.0,0,9,0.0
2175.0,2,5,77700.0,16426.15574933953,0,0,77750728.24527709
2175.0,0,0,77700.0,159286.40625,0,0,99985108.13018984
15.0,2,0,0.6000000238418579,-20552.0,8,9,99985640.0
15.0,2,0,0.6000000238418579,159286.40625,0,0,99985640.0
15.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
2175.0,0,0,77700.0,-20552.0,0,9,0.0
2175.0,0,5,0.6000000238418579,159286.40625,0,9,0.0
286.75612272763124,0,5,0.6000000238418579,159286.40625,0,9,0.0
15.0,2,0,0.6000000238418579,159286.40625,0,0,0.0
15.0,0,0,0.6000000238418579,159286.40625,8,9,0.0
15.0,2,0,0.6000000238418579,-20552.0,0,9,99985640.0
2175.0,2,5,77700.0,159286.40625,0,9,0.0
2175.0,2,0,77700.0,-20552.0,0,9,0.0
15.0,2,0,0.6000000238418579,-20552.0,0,0,0.0
2175.0,0,0,77700.0,-20552.0,8,0,0.0
2175.0,0,5,77700.0,-20552.0,8,9,0.0
2175.0,0,0,77700.0,-20552.0,8,0,99985640.0
2175.0,0,0,77700.0,159286.40625,0,0,0.0
2175.0,0,0,77700.0,159286.40625,0,0,99984485.78478746
2175.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
1971.3305453674361,0,5,0.6000000238418579,-20552.0,0,0,0.0
15.0,0,5,77700.0,-20552.0,8,0,99985640.0
2175.0,0,4,77700.0,-20552.0,8,0,0.0
2175.0,2,5,77700.0,159286.40625,0,9,99985640.0
2175.0,2,0,77700.0,-20552.0,0,0,0.0
15.0,2,0,77700.0,159286.40625,3,0,0.0
15.0,0,5,77700.0,159286.40625,0,9,99985640.0
2175.0,2,5,77700.0,-20552.0,8,0,99985640.0
2175.0,2,5,77700.0,-20552.0,0,9,99985640.0
15.0,2,0,77700.0,-20552.0,8,9,0.0
15.0,0,0,0.6000000238418579,159286.40625,8,9,0.0
2175.0,0,0,77700.0,-20552.0,8,9,0.0
15.0,0,5,0.6000000238418579,159286.40625,0,9,99985640.0
1862.8546004168834,2,5,77700.0,-20552.0,8,0,99985640.0
15.0,2,5,77700.0,-20552.0,0,0,0.0
15.0,2,0,77700.0,159286.40625,0,9,99985640.0
2175.0,0,5,0.6174913334443647,-20552.0,0,9,99985640.0
2175.0,0,4,77700.0,-20552.0,5,9,99985640.0
15.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
15.0,0,5,0.6000000238418579,159286.40625,0,9,0.0
2175.0,0,5,0.6000000238418579,159286.40625,8,0,0.0
15.0,0,4,77700.0,-20552.0,8,0,99985640.0
2175.0,0,5,77700.0,-20552.0,8,9,0.0
2175.0,2,5,77700.0,10167.588696580919,0,0,0.0
15.0,0,0,77700.0,159286.40625,0,0,0.0
2175.0,2,5,77700.0,-20552.0,8,0,99985640.0
15.0,0,0,77700.0,-20552.0,0,0,0.0
2175.0,2,5,0.6000000238418579,159286.40625,0,0,0.0
2175.0,2,5,0.6000000238418579,159286.40625,8,9,99985640.0
2175.0,0,0,0.6000000238418579,-20552.0,8,0,0.0
2175.0,2,0,0.6000000238418579,159286.40625,8,0,0.0
15.0,0,5,0.9018781051962115,65257.96320444116,8,0,99492122.54275014
2175.0,0,0,77700.0,-20552.0,0,0,99985640.0
15.0,2,4,0.6000000238418579,159286.40625,8,0,99745981.36166932
15.0,2,5,0.6000000238418579,-20552.0,8,9,99985640.0
15.0,2,5,0.6000000238418579,-20552.0,0,0,0.0
2175.0,0,0,77700.0,-20552.0,0,0,99836308.37855852
2175.0,0,0,77700.0,159286.40625,8,0,0.0
2175.0,2,0,77700.0,-20552.0,0,0,0.0
15.0,0,5,77700.0,-20552.0,0,0,0.0
2175.0,2,5,49118.736518198566,159286.40625,8,9,99985640.0
2175.0,2,5,77700.0,159286.40625,0,9,0.0
15.0,2,0,0.6000000238418579,83490.47073058446,0,0,0.0
2175.0,0,0,77700.0,-20552.0,8,0,0.0
2175.0,0,0,77700.0,-20552.0,8,0,0.0
15.0,0,5,77700.0,18896.738029663375,8,0,99985640.0
2175.0,0,0,77700.0,-20552.0,0,9,99985640.0
15.0,0,5,0.6000000238418579,159286.40625,8,0,0.0
2175.0,2,5,77700.0,-20552.0,8,9,0.0
2175.0,2,0,77700.0,159286.40625,8,0,99985640.0
260.1096001368804,2,5,77700.0,159286.40625,8,0,0.0
2175.0,0,0,77700.0,-20552.0,8,9,99985640.0
2175.0,2,0,77700.0,-20552.0,8,9,99985640.0
2175.0,0,0,77700.0,159286.40625,8,0,0.0
2175.0,0,5,0.6000000238418579,159286.40625,6,9,91723945.38609205
15.0,0,0,0.6000000238418579,85343.94854042283,6,0,99985640.0
15.0,2,0,0.6000000238418579,-20552.0,0,9,0.0
15.0,2,5,0.6000000238418579,-20552.0,0,9,99985640.0
15.0,2,5,0.6000000238418579,159286.40625,0,0,99985640.0
2175.0,2,5,0.6000000238418579,133426.40413567174,0,0,99985640.0
2175.0,0,0,77700.0,159286.40625,8,9,0.0
15.0,0,5,0.6000000238418579,159286.40625,8,0,0.0
2175.0,2,5,77700.0,-20552.0,0,0,0.0
2175.0,2,5,77700.0,159286.40625,8,0,99985640.0
2175.0,0,0,77700.0,159286.40625,8,9,0.0
2175.0,0,5,77700.0,-20552.0,8,0,0.0
2175.0,0,5,171.60061879315327,159286.40625,8,9,0.0
2175.0,0,5,77700.0,159214.44623210368,8,9,0.0
15.0,2,5,0.6000000238418579,159286.40625,0,9,99985640.0
2175.0,0,5,0.6000000238418579,-20552.0,0,9,0.0
15.0,2,0,0.6000000238418579,159286.40625,0,0,99985640.0
15.0,0,0,0.6000000238418579,-20552.0,8,0,99985640.0
18.470054490464964,0,0,0.6000000238418579,-20552.0,8,0,99985640.0
15.0,2,0,77700.0,159286.40625,8,0,99985640.0
2175.0,0,0,77700.0,-20552.0,8,0,99985640.0
15.0,0,5,77700.0,159286.40625,8,9,99985255.14051187
15.0,2,5,77700.0,159286.40625,8,0,99985640.0
15.0,2,5,77700.0,-20552.0,8,0,0.0
15.0,0,0,0.6000000238418579,-20552.0,8,9,0.0
15.0,0,5,77700.0,-20547.808122542476,8,9,99985640.0
2175.0,0,5,77700.0,-20552.0,0,9,0.0
15.0,0,5,0.6000000238418579,159286.40625,8,9,0.0
15.0,2,0,0.6000000238418579,-20552.0,0,9,99985640.0
2175.0,2,0,77700.0,159286.40625,0,0,99985640.0
2175.0,2,0,0.6000000238418579,-20552.0,0,0,0.0
15.0,2,5,77700.0,217.94486209147152,0,9,99985640.0
15.0,2,5,77700.0,49327.892714728325,8,0,99985640.0
2175.0,2,5,77700.0,-20552.0,0,9,0.0
2175.0,2,5,77700.0,159286.40625,8,0,0.0
15.0,2,5,77700.0,159286.40625,8,0,0.0
2175.0,2,5,0.6000000238418579,159286.40625,8,9,99985640.0
2175.0,0,0,77700.0,159286.40625,8,0,99985640.0
2175.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
2175.0,0,0,0.6000000238418579,159286.40625,0,9,0.0
15.0,2,5,0.6000000238418579,159286.40625,0,0,99985640.0
2175.0,0,5,77700.0,-20552.0,8,9,99985640.0
2114.0,0,5,77700.0,-20552.0,8,9,0.0
2175.0,2,0,0.6000000238418579,159286.40625,8,0,99985640.0
15.0,0,5,0.6000000238418579,-20552.0,0,0,0.0
15.0,0,5,77700.0,-20552.0,0,0,0.0
2175.0,2,5,77700.0,-20552.0,8,0,99985640.0
2175.0,2,5,0.6000000238418579,159286.40625,0,9,0.0
15.0,0,5,0.6000000238418579,-20552.0,0,9,99985640.0
2175.0,0,5,77700.0,159286.40625,8,9,99985640.0
15.0,0,0,100.0,-20552.0,8,0,99985640.0
2175.0,0,5,0.6000000238418579,159286.40625,7,9,0.0
15.0,0,5,77700.0,-20552.0,8,0,99969165.72426759
2175.0,2,5,0.6000000238418579,76812.48897992828,0,0,0.0
2175.0,0,5,24662.470365705678,-20552.0,0,0,0.0
149.6719912879254,2,0,77700.0,-20552.0,0,9,99985640.0
15.0,0,0,77700.0,-20552.0,0,9,97226662.2023204
2175.0,2,5,0.6000000238418579,159286.40625,0,9,99985640.0
15.0,2,5,0.6000000238418579,-20552.0,8,0,0.0
2175.0,2,5,0.6000000238418579,159286.40625,8,9,99985640.0
15.0,0,5,0.6000000238418579,139872.2806147324,0,9,0.0
15.0,0,0,1440.9436851945793,-13193.896265261177,8,9,99985640.0
15.0,2,0,0.6000000238418579,-20552.0,0,9,99985640.0
2175.0,0,0,77700.0,159282.10296796783,8,9,99985640.0
15.0,0,0,0.6000000238418579,-20552.0,0,9,0.0
15.0,2,0,77700.0,159286.40625,2,9,99985640.0
15.0,2,0,0.6000000238418579,159286.40625,0,0,0.0
15.0,2,0,77700.0,-20552.0,8,9,99985640.0
15.0,2,0,0.6000000238418579,-20552.0,8,9,99985640.0
2175.0,0,0,77700.0,-20552.0,8,0,99985640.0
15.0,2,5,0.6000000238418579,-20550.039548790453,8,0,99985640.0
2175.0,2,0,0.6000000238418579,159286.40625,8,0,0.0
2175.0,0,0,77700.0,-20552.0,8,0,0.0
2175.0,2,5,0.6000000238418579,-20552.0,8,9,99985640.0
15.0,0,0,77700.0,159286.40625,8,0,0.0
15.0,2,0,0.6000000238418579,-20552.0,8,9,0.0
2175.0,2,0,0.6000000238418579,-20552.0,8,9,99985640.0
2175.0,2,0,0.6000000238418579,159286.40625,8,0,0.0
2175.0,0,5,0.6000000238418579,-20552.0,0,0,99985640.0
15.0,0,0,77700.0,-20552.0,7,9,99985640.0
15.0,0,0,77700.0,159286.40625,8,0,0.0
2175.0,0,1,77700.0,-20552.0,0,9,0.0
2175.0,0,5,0.6000000238418579,-20552.0,8,0,0.0
2175.0,0,5,77700.0,-20552.0,7,0,0.0
1855.4930159850303,2,5,0.6000000238418579,159286.40625,0,0,99985640.0
15.0,0,0,77700.0,-20552.0,0,0,99985640.0
418.71496214087176,0,4,0.6000000238418579,-20552.0,8,9,0.0
2175.0,2,5,77700.0,-20552.0,0,0,99985640.0
2175.0,0,5,0.6000000238418579,159286.40625,0,0,0.0
15.0,0,0,0.6000000238418579,-20552.0,0,9,0.0
2175.0,0,5,55968.66975386626,-20552.0,0,9,0.0
15.0,0,1,77700.0,159286.40625,0,9,0.0
2175.0,0,5,77700.0,-20552.0,8,9,0.0
15.0,2,0,77700.0,159286.40625,8,9,0.0
2175.0,2,0,0.6000000238418579,-20552.0,0,9,99985640.0
15.0,2,0,77700.0,-20552.0,7,0,99985640.0
2175.0,0,5,77700.0,159286.40625,8,9,99985640.0
2175.0,0,0,77700.0,159286.40625,0,9,0.0
15.0,0,0,77700.0,-20552.0,0,0,0.0
2175.0,0,5,77700.0,-20552.0,0,9,0.0
2175.0,0,5,0.6000000238418579,-20552.0,0,9,0.0
15.0,0,0,77700.0,-20552.0,8,9,99985640.0
2175.0,2,5,77700.0,-20552.0,0,9,0.0
2175.0,0,5,77677.00644064146,159286.40625,0,9,0.0
15.0,0,0,77700.0,-20552.0,8,9,0.0
15.0,0,0,0.6000000238418579,-20552.0,8,0,99985640.0
2175.0,0,5,77700.0,-20552.0,8,9,0.0
15.550468540793537,2,5,6674.371044081085,159286.40625,0,0,0.0
2175.0,2,5,77700.0,159286.40625,0,0,99954344.61322816
15.0,2,5,0.6000000238418579,-20552.0,8,9,99985640.0
2175.0,0,0,0.6000000238418579,-20552.0,0,0,0.0
15.0,0,0,77695.7634166637,159286.40625,8,0,99985640.0
2175.0,2,5,77700.0,-20050.203619331565,8,9,0.0
15.0,0,0,0.6000000238418579,159286.40625,0,9,0.0
2175.0,2,0,77700.0,-20552.0,8,0,99985640.0
2175.0,0,5,77700.0,-20552.0,8,0,0.0
15.0,2,0,1.2361000813358318,-20552.0,8,0,0.0
2175.0,0,0,77700.0,145426.098911695,0,0,0.0
15.0,2,5,77700.0,-13781.47158961771,0,9,99985640.0
15.0,2,0,77700.0,159286.40625,0,0,99985640.0
15.0,2,3,77700.0,-20552.0,0,0,99985640.0
15.0,2,5,77700.0,-20552.0,0,9,99985640.0
15.0,2,5,77685.41749045833,-20552.0,8,9,0.0
2175.0,0,5,0.6000000238418579,159286.40625,0,0,0.0
15.0,2,0,0.6000000238418579,31607.787276968054,0,9,0.0
2175.0,2,0,0.6000000238418579,-20552.0,8,9,0.0
2175.0,2,0,77700.0,159286.40625,8,9,99985640.0
2175.0,0,5,77700.0,-20552.0,0,9,0.0
2175.0,0,0,77700.0,159286.40625,0,0,0.0
2175.0,2,5,77568.88078646264,-20552.0,8,0,0.0
1897.079823117929,2,4,19366.86686527732,-20552.0,8,9,99985640.0
19.61342519755402,2,5,0.6000000238418579,-20552.0,0,0,0.0
2175.0,0,5,0.6000000238418579,159286.40625,0,9,0.0
2175.0,2,0,77700.0,159286.40625,0,9,0.0
2175.0,2,0,77700.0,-20552.0,0,0,0.0
15.0,2,5,77700.0,-20552.0,0,0,99985640.0
15.0,2,1,77700.0,-20552.0,0,0,0.0
15.0,2,0,77700.0,159286.40625,8,9,0.0
15.0,2,5,77700.0,38117.814159723814,0,0,0.0
15.0,2,5,77700.0,-20552.0,0,0,99985640.0
2175.0,2,5,77700.0,108590.82902139869,0,0,99985640.0
15.0,0,5,77700.0,-20552.0,8,9,99985640.0
2175.0,2,5,0.6000000238418579,159286.40625,0,9,99985640.0
2175.0,2,5,77700.0,-20552.0,8,0,99985640.0
2175.0,0,3,77700.0,-20552.0,0,0,0.0
2175.0,0,5,77700.0,159286.40625,8,9,0.0
15.0,0,0,0.6000000238418579,-20552.0,0,9,99985610.45172162
15.0,2,0,77700.0,159286.40625,8,0,0.0
2175.0,2,5,0.6000000238418579,-11034.68091047307,0,9,99985640.0
15.0,2,0,0.6000000238418579,-20552.0,0,9,99985640.0
2030.6319353369145,0,5,77700.0,159286.40625,0,13,0.0
15.0,0,0,0.6000000238418579,159286.40625,8,9,0.0
2175.0,0,5,77700.0,-20552.0,0,9,99985640.0
15.0,0,5,77700.0,-20552.0,8,9,99985640.0
15.0,2,5,77700.0,12126.606294035928,8,9,99985640.0
15.0,0,0,77700.0,-20552.0,8,9,0.0
15.0,0,5,77700.0,159286.40625,0,0,99985640.0
2175.0,0,5,14.600000381469727,-20552.0,0,9,99985640.0
2175.0,0,0,0.6000000238418579,-20552.0,0,0,99985640.0
15.0,0,5,13851.706146228515,-20552.0,8,0,99985640.0
2175.0,2,5,0.6000000238418579,-20552.0,0,9,0.0
2175.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
15.0,2,0,0.6000000238418579,159286.40625,0,0,0.0
15.0,2,0,77700.0,25888.282239124674,8,0,0.0
2175.0,2,0,0.6000000238418579,159286.40625,8,0,0.0
15.0,2,0,77700.0,159286.40625,7,9,99985640.0
2175.0,2,0,74601.98943055686,-20552.0,0,0,31164396.23477463
15.0,0,5,77700.0,-20552.0,0,0,99985640.0
2175.0,0,5,32783.30647281198,-20552.0,8,0,0.0
15.0,0,5,0.6000000238418579,-20552.0,8,9,0.0
15.0,0,0,0.6000000238418579,-20552.0,8,9,99985640.0
15.0,2,5,0.6000000238418579,-20552.0,0,9,0.0
15.0,0,5,0.6000000238418579,-20552.0,0,0,99985640.0
2175.0,0,2,77660.90442804298,159286.40625,0,0,99985640.0
2175.0,2,0,0.6000000238418579,-20552.0,0,0,0.0
2175.0,0,0,0.6000000238418579,-20552.0,8,0,0.0
2175.0,2,5,77700.0,159286.40625,8,9,0.0
565.7083912100572,2,0,77700.0,159286.40625,8,0,0.0
15.0,2,0,77235.4691668579,-20552.0,8,0,83956411.05119939
15.0,0,5,0.6000000238418579,159286.40625,8,0,99985640.0
2175.0,2,5,77700.0,-20552.0,8,0,99985640.0
15.0,0,0,77700.0,159286.40625,8,9,99985640.0
15.0,0,5,0.6145458782886701,7197.65439337022,8,9,0.0
15.0,2,0,0.6000000238418579,-20552.0,8,9,0.0
2175.0,0,5,77700.0,-20552.0,8,0,0.0
2175.0,0,0,77700.0,-20552.0,8,9,0.0
2175.0,2,0,77700.0,-20552.0,0,0,0.0
2175.0,2,0,24559.518419758013,159286.40625,0,4,0.0
15.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
2175.0,0,0,0.6000000238418579,-20552.0,0,0,99985640.0
15.0,2,0,14.600000381469727,-20552.0,0,9,0.0
2175.0,0,5,0.6000000238418579,-20552.0,0,0,0.0
15.0,2,5,77700.0,-20552.0,8,9,0.0
2175.0,0,4,77700.0,-20552.0,8,9,99985640.0
2175.0,2,2,77700.0,159286.40625,8,0,0.0
2175.0,2,0,77700.0,159286.40625,0,0,0.0
2175.0,2,0,77700.0,159286.40625,8,0,0.0
15.0,0,0,77258.69821869362,159271.58742155298,8,0,99985640.0
2175.0,2,5,77700.0,99076.28131550486,0,8,0.0
2175.0,2,1,77700.0,-20552.0,8,0,0.0
15.0,2,5,1.0407361082524382,-20552.0,8,0,99985640.0
15.0,0,0,0.6000000238418579,159286.40625,0,9,99985640.0
381.03562110673766,0,0,77700.0,-20552.0,0,9,0.0
15.0,2,0,17465.07143796671,-20552.0,0,0,99985640.0
2175.0,2,4,77700.0,-20552.0,0,9,99985325.15933068
2175.0,0,0,0.6000000238418579,159286.40625,0,0,99985640.0
918.9431631007387,0,0,0.6000000238418579,-20552.0,8,0,99985640.0
2175.0,0,5,77700.0,159286.40625,0,9,99985640.0
1808.2682222986484,0,5,77700.0,-20552.0,8,0,99985640.0
15.0,2,5,0.6000000238418579,159286.40625,8,9,0.0
15.0,0,5,0.6000000238418579,28619.63895656913,0,0,0.0
15.0,2,0,77700.0,159286.40625,0,9,0.0
15.0,2,3,77700.0,159286.40625,8,0,99985640.0
2175.0,2,0,0.6000000238418579,-20552.0,8,0,0.0
2175.0,2,5,77700.0,159286.40625,8,9,0.0
15.0,0,0,77700.0,159286.40625,8,9,0.0
15.0,2,5,0.6000000238418579,159286.40625,0,0,0.0
15.0,2,5,0.6000000238418579,-20552.0,8,0,99985640.0
15.0,0,0,29877.735005746228,159286.40625,0,9,0.0
2175.0,2,5,0.6000000238418579,-20552.0,8,0,99985640.0
2175.0,0,5,0.6000000238418579,-20552.0,8,0,0.0
15.0,2,0,0.6000000238418579,-20552.0,0,9,0.0
2144.0,0,5,77700.0,159286.40625,8,9,99985640.0
15.174411389668371,0,0,77700.0,159286.40625,8,0,0.0
2175.0,0,0,0.6000000238418579,-20552.0,0,0,99985640.0
2175.0,0,0,0.6000000238418579,159286.40625,8,9,0.0
15.0,0,5,501.39205616516784,-20552.0,8,0,99985640.0
2175.0,2,5,77700.0,159286.40625,8,9,0.0
2175.0,2,0,0.6000000238418579,159286.40625,0,0,0.0
2175.0,2,5,0.6000000238418579,-20552.0,0,0,0.0
15.0,0,5,77700.0,159286.40625,0,9,0.0
1445.0,0,5,0.6000000238418579,159286.40625,8,9,99985640.0
2175.0,0,5,77700.0,20018.223967778005,0,9,0.0
15.0,2,0,0.6000000238418579,159286.40625,0,0,0.0
2175.0,2,5,77230.95585850804,159286.40625,8,0,0.0
2175.0,0,5,0.6000000238418579,-20552.0,0,0,0.0
2175.0,2,5,77700.0,-20552.0,8,0,0.0
15.0,2,0,77700.0,159286.40625,8,9,0.0
15.0,2,5,77700.0,159286.40625,0,0,99985640.0
15.0,0,0,77700.0,-20552.0,0,0,99985640.0
2175.0,2,5,0.6000000238418579,-20552.0,0,0,0.0
15.0,0,0,0.6000000238418579,159286.40625,8,9,0.0
15.0,2,5,1.8250062232258681,159286.40625,0,0,0.0
2175.0,2,5,0.6000000238418579,-20552.0,8,9,0.0
2175.0,2,0,77700.0,159286.40625,0,0,0.0
15.0,0,5,0.6000000238418579,159286.40625,0,9,99985640.0
2175.0,0,0,77700.0,-20552.0,0,0,0.0
15.0,2,0,77700.0,159286.40625,8,9,99985640.0
2175.0,0,5,0.6000000238418579,159286.40625,0,9,0.0
2175.0,2,0,77700.0,159286.40625,0,0,0.0
15.0,0,5,2.595685618379487,-20552.0,8,9,99985640.0
15.0,0,0,77680.07257972551,159286.40625,8,9,99985640.0
